id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
100709,OVL/NEND.BIN,0x003A90,creditos,16,Tomoyuki Takechi,,
100710,OVL/NEND.BIN,0x003AA4,creditos,14,Hisashi Suzuki,,
100711,OVL/NEND.BIN,0x003AB4,creditos,14,Youkou Yasuoka,,
100712,OVL/NEND.BIN,0x003AC4,creditos,16,Shinji Hashimoto,,
100713,OVL/NEND.BIN,0x003AD8,creditos,14,Yasuyuki Maeda,,
100714,OVL/NEND.BIN,0x003AE8,creditos,13,Kivi Wakisaka,,
100715,OVL/NEND.BIN,0x003AF8,creditos,12,Syou Okamura,,
100716,OVL/NEND.BIN,0x003B08,creditos,12,Rei Fukuzawa,,
100717,OVL/NEND.BIN,0x003B18,creditos,16,Koichi Takahashi,,
100718,OVL/NEND.BIN,0x003B2C,creditos,15,Yasunaga Kobari,,
100719,OVL/NEND.BIN,0x003B3C,creditos,16,Yasunori Orikasa,,
100720,OVL/NEND.BIN,0x003B50,creditos,11,Naoko Kanai,,
100721,OVL/NEND.BIN,0x003B5C,creditos,12,Jun Kuwabara,,
100722,OVL/NEND.BIN,0x003B6C,creditos,16,Yoshimasa Yamada,,
100723,OVL/NEND.BIN,0x003B80,creditos,13,Mie Mizushima,,
100724,OVL/NEND.BIN,0x003B90,creditos,14,Saori Nakajima,,
100725,OVL/NEND.BIN,0x003BA0,creditos,12,Miho Itohara,,
100726,OVL/NEND.BIN,0x003BB0,creditos,15,Manabu Hasegawa,,
100727,OVL/NEND.BIN,0x003BC0,creditos,15,Hirokazu Kizuka,,
100728,OVL/NEND.BIN,0x003BD0,creditos,10,Ayako Hino,,
100729,OVL/NEND.BIN,0x003BDC,creditos,12,Akira Kaneko,,
100730,OVL/NEND.BIN,0x003BEC,creditos,14,Katsunobu Iida,,
100731,OVL/NEND.BIN,0x003BFC,creditos,9,Rie Ogawa,,
100732,OVL/NEND.BIN,0x003C08,creditos,12,Nishiki Sugi,,
100733,OVL/NEND.BIN,0x003C18,creditos,14,Shirou Koizumi,,
100734,OVL/NEND.BIN,0x003C28,creditos,12,Yuji Shibata,,
100735,OVL/NEND.BIN,0x003C38,creditos,24,!LOCALIZATION DEPARTMENT,,
100736,OVL/NEND.BIN,0x003C54,creditos,17,"$Square Co., Ltd.",,
100737,OVL/NEND.BIN,0x003C68,creditos,31,#general manager/Koji Yamashita,,
100738,OVL/NEND.BIN,0x003C88,creditos,39,#deputy general manager/Akira Kashiwagi,,
100739,OVL/NEND.BIN,0x003CB0,creditos,39,#localization director/Yoshinori 'GORO',,
100740,OVL/NEND.BIN,0x003CD8,creditos,8,^Uenishi,,
100741,OVL/NEND.BIN,0x003CE4,creditos,34,#localization specialists/Sho Endo,,
100742,OVL/NEND.BIN,0x003D08,creditos,18,Alexander O. Smith,,
100743,OVL/NEND.BIN,0x003D1C,creditos,19,!LOCALIZATION STAFF,,
100744,OVL/NEND.BIN,0x003D30,creditos,17,"$SQUARE SOFT, INC",,
100745,OVL/NEND.BIN,0x003D44,creditos,44,#localization specialists/Maki Yamane (Lead),,
100746,OVL/NEND.BIN,0x003D74,creditos,15,Yoshinobu Nobby,,
100747,OVL/NEND.BIN,0x003D84,creditos,7,^Matsuo,,
100748,OVL/NEND.BIN,0x003D8C,creditos,10,Brian Bell,,
100749,OVL/NEND.BIN,0x003D98,creditos,24,#editors/Richard Amtower,,
100750,OVL/NEND.BIN,0x003DB4,creditos,28,#associate producer/Aki Kozu,,
100751,OVL/NEND.BIN,0x003DD4,creditos,24,!QUALITY ASSURANCE STAFF,,
100752,OVL/NEND.BIN,0x003DF0,creditos,24,#qa manager/Jon Williams,,
100753,OVL/NEND.BIN,0x003E0C,creditos,33,#assistant qa manager/Mike Givens,,
100754,OVL/NEND.BIN,0x003E30,creditos,43,#lead product analyst/David 'Ribs' Carrillo,,
100755,OVL/NEND.BIN,0x003E5C,creditos,34,#assistant lead/Matthew B. Rhoades,,
100756,OVL/NEND.BIN,0x003E80,creditos,19,#analysts/Mat Clift,,
100757,OVL/NEND.BIN,0x003E94,creditos,10,Kelly Chun,,
100758,OVL/NEND.BIN,0x003EA0,creditos,12,Jared Ellott,,
100759,OVL/NEND.BIN,0x003EB0,creditos,11,Sean Rohrig,,
100760,OVL/NEND.BIN,0x003EBC,creditos,13,Troy A. Boren,,
100761,OVL/NEND.BIN,0x003ECC,creditos,11,Ryan Gibson,,
100762,OVL/NEND.BIN,0x003ED8,creditos,13,Chris Manprin,,
100763,OVL/NEND.BIN,0x003EE8,creditos,17,Jennifer L. Mukai,,
100764,OVL/NEND.BIN,0x003EFC,creditos,13,Bennett Neale,,
100765,OVL/NEND.BIN,0x003F0C,creditos,10,James Wong,,
100766,OVL/NEND.BIN,0x003F18,creditos,29,#qa translator/Kenji Nakamura,,
100767,OVL/NEND.BIN,0x003F38,creditos,18,$SQUARE ELECTRONIC,,
100768,OVL/NEND.BIN,0x003F4C,creditos,12,$ARTS L.L.C.,,
100769,OVL/NEND.BIN,0x003F5C,creditos,17,#senior customer/,,
100770,OVL/NEND.BIN,0x003F70,creditos,30,#service manager/Rick Thompson,,
100771,OVL/NEND.BIN,0x003F90,creditos,20,#assistant customer/,,
100772,OVL/NEND.BIN,0x003FA8,creditos,36,#service manager/Fernando Bustamante,,
100773,OVL/NEND.BIN,0x003FD0,creditos,36,#customer service lead/Alaine DeLeon,,
100774,OVL/NEND.BIN,0x003FF8,creditos,18,#customer support/,,
100775,OVL/NEND.BIN,0x00400C,creditos,28,#representatives/Mark Abarca,,
100776,OVL/NEND.BIN,0x00402C,creditos,10,Mark Acero,,
100777,OVL/NEND.BIN,0x004038,creditos,17,Patrick Cervantes,,
100778,OVL/NEND.BIN,0x00404C,creditos,13,Alan Deguzman,,
100779,OVL/NEND.BIN,0x00405C,creditos,15,James Dilonardo,,
100780,OVL/NEND.BIN,0x00406C,creditos,12,Caroline Liu,,
100781,OVL/NEND.BIN,0x00407C,creditos,11,John Montes,,
100782,OVL/NEND.BIN,0x004088,creditos,10,Ryan Riley,,
100783,OVL/NEND.BIN,0x004094,creditos,11,Arthur Yang,,
100784,OVL/NEND.BIN,0x0040A0,creditos,18,#public relations/,,
100785,OVL/NEND.BIN,0x0040B4,creditos,29,#events manager/Lisa M. Ahern,,
100786,OVL/NEND.BIN,0x0040D4,creditos,26,#associate/Francine DeMore,,
100787,OVL/NEND.BIN,0x0040F0,creditos,22,#business development/,,
100788,OVL/NEND.BIN,0x004108,creditos,24,#manager/Elaine Di Iorio,,
100789,OVL/NEND.BIN,0x004124,creditos,31,#product coordinator/Beth Faust,,
100790,OVL/NEND.BIN,0x004144,creditos,34,#sales coordinator/Sean Montgomery,,
100791,OVL/NEND.BIN,0x004168,creditos,30,#media planner/Kyoko Yamashita,,
100792,OVL/NEND.BIN,0x004188,creditos,28,#creative planner/Keiko Kato,,
100793,OVL/NEND.BIN,0x0041A8,creditos,19,#assistant product/,,
100794,OVL/NEND.BIN,0x0041BC,creditos,24,#managers/Mitsuru George,,
100795,OVL/NEND.BIN,0x0041D8,creditos,6,^Torii,,
100796,OVL/NEND.BIN,0x0041E0,creditos,15,Andrew Shiozaki,,
100797,OVL/NEND.BIN,0x0041F0,creditos,30,#product associates/Brad Varey,,
100798,OVL/NEND.BIN,0x004210,creditos,9,Irene Sam,,
100799,OVL/NEND.BIN,0x00421C,creditos,8,Andy Hsu,,
100800,OVL/NEND.BIN,0x004228,creditos,24,#product administrative/,,
100801,OVL/NEND.BIN,0x004244,creditos,25,#assistant/Mari Nishikawa,,
100802,OVL/NEND.BIN,0x004260,creditos,32,#marketing assistant/Rika Maruya,,
100803,OVL/NEND.BIN,0x004284,creditos,29,#product manager/Kenji Mimura,,
100804,OVL/NEND.BIN,0x0042A4,creditos,33,#vice chairman/Yoshihiro Maruyama,,
100805,OVL/NEND.BIN,0x0042C8,creditos,22,#president/Jun Iwasaki,,
100806,OVL/NEND.BIN,0x0042E0,creditos,11,#packaging/,,
100807,OVL/NEND.BIN,0x0042EC,creditos,28,#manual design/Steven Wright,,
100808,OVL/NEND.BIN,0x00430C,creditos,19,"Beeline Group, Inc.",,
100809,OVL/NEND.BIN,0x004320,creditos,38,"#special thanks to/Beeline Group, Inc.",,
100810,OVL/NEND.BIN,0x004348,creditos,10,BradyGAMES,,
100811,OVL/NEND.BIN,0x004354,creditos,11,C.H.E.N. PR,,
100812,OVL/NEND.BIN,0x004360,creditos,17,The Kenwood Group,,
100813,OVL/NEND.BIN,0x004374,creditos,21,Saatchi & Saatchi Los,,
100814,OVL/NEND.BIN,0x00438C,creditos,8,^Angeles,,
100815,OVL/NEND.BIN,0x004398,creditos,20,"Virtual InterActive,",,
100816,OVL/NEND.BIN,0x0043B0,creditos,5,^Inc.,,
100817,OVL/NEND.BIN,0x0043B8,creditos,18,And especially YOU,,
100818,OVL/NEND.BIN,0x0043CC,creditos,22,"=@1   SQUARE Co., Ltd.",,
100819,OVL/NEND.BIN,0x004E48,creditos,6,Result,,
100820,OVL/NEND.BIN,0x004E50,creditos,8,PLATINUM,,
100821,OVL/NEND.BIN,0x004E5C,creditos,4,GOLD,,
100822,OVL/NEND.BIN,0x004E64,creditos,6,SILVER,,
100823,OVL/NEND.BIN,0x004E6C,creditos,6,BRONZE,,
100824,OVL/ZNET.BIN,0x000020,menu,4,znet,,
100825,OVL/ZNET.BIN,0x000076,menu,4,°¯hï,,
100826,OVL/ZNET.BIN,0x00009D,menu,4,c%¤ð,,
100827,OVL/ZNET.BIN,0x0000A9,menu,4,c&¤(,,
100828,OVL/ZNET.BIN,0x0000B5,menu,4,c'¤<,,
100829,OVL/ZNET.BIN,0x00014E,menu,4,¢¯hï,,
100830,OVL/ZNET.BIN,0x00019C,menu,6,ÿÿe2ÿÿ,,
100831,OVL/ZNET.BIN,0x0001EC,menu,6,ÿÿE0ÿÿ,,
100832,OVL/ZNET.BIN,0x000566,menu,5,b¬! @,,
100833,OVL/ZNET.BIN,0x000B67,menu,6,<üRB$!,,
100834,OVL/ZNET.BIN,0x000B78,menu,5,ÿÿB0!,,
100835,OVL/ZNET.BIN,0x000D46,menu,4,e0Ìî,,
100836,OVL/ZNET.BIN,0x000D6E,menu,4,e0Ìî,,
100837,OVL/ZNET.BIN,0x000D92,menu,4,e0Ìî,,
100838,OVL/ZNET.BIN,0x000DC2,menu,4,¿¯y7,,
100839,OVL/ZNET.BIN,0x000DE2,menu,8,½'èÿ½'Tï,,
100840,OVL/ZNET.BIN,0x000E62,menu,4,½'K#,,
100841,OVL/ZNET.BIN,0x001074,menu,5,ÿÿg24,,
100842,OVL/ZNET.BIN,0x001124,menu,4,ÿÿB0,,
100843,OVL/ZNET.BIN,0x001462,menu,4,Q¬Øî,,
100844,OVL/ZNET.BIN,0x0014BD,menu,5,"c""¤ÿÿ",,
100845,OVL/ZNET.BIN,0x0014C9,menu,4,"c""¤$",,
100846,OVL/ZNET.BIN,0x001E7C,menu,4,ÿÿP$,,
100847,OVL/ZNET.BIN,0x00218D,menu,4,"c""¤,",,
100848,OVL/ZNET.BIN,0x002229,menu,6,"c""¤! @",,
100849,OVL/ZNET.BIN,0x0023C1,menu,4,"c""¤*",,
100850,OVL/ZNET.BIN,0x00276D,menu,4,cB$!,,
100851,OVL/ZNET.BIN,0x002872,menu,4,¿¯y7,,
100852,OVL/ZNET.BIN,0x002898,menu,4, rC$,,
100853,OVL/ZNET.BIN,0x0028B4,menu,5,ðyB$!,,
100854,OVL/ZNET.BIN,0x002927,menu,6,"<äyc$,",,
100855,OVL/ZNET.BIN,0x002988,menu,4, rC$,,
100856,OVL/ZNET.BIN,0x0029A5,menu,4,zB$!,,
100857,OVL/ZNET.BIN,0x002A1C,menu,5,ÿÿB$6,,
100858,OVL/ZNET.BIN,0x002A38,menu,4,ÿÿB$,,
100859,OVL/ZNET.BIN,0x002A9E,menu,4,¥'T?,,
100860,OVL/ZNET.BIN,0x002AF2,menu,4,¤'q?,,
100861,OVL/ZNET.BIN,0x002B58,menu,5,ÿÿB$),,
100862,OVL/ZNET.BIN,0x002B74,menu,4,ÿÿB$,,
100863,OVL/ZNET.BIN,0x002BA6,menu,4,¥'T?,,
100864,OVL/ZNET.BIN,0x002C7E,menu,4,¥'T?,,
100865,OVL/ZNET.BIN,0x002CBA,menu,4,B$CÈ,,
100866,OVL/ZNET.BIN,0x002CF2,menu,4,¤'q?,,
100867,OVL/ZNET.BIN,0x002D32,menu,4,¤'q?,,
100868,OVL/ZNET.BIN,0x002DA2,menu,4,¥'Tö,,
100869,OVL/ZNET.BIN,0x002DC5,menu,4,ÿ½'D,,
100870,OVL/ZNET.BIN,0x002EE2,menu,4,B&CÈ,,
100871,OVL/ZNET.BIN,0x002F06,menu,4,B$CÈ,,
100872,OVL/ZNET.BIN,0x002F26,menu,4,B$CÈ,,
100873,OVL/ZNET.BIN,0x002F96,menu,4,¢¯q?,,
100874,OVL/ZNET.BIN,0x003012,menu,4,¢¯q?,,
100875,OVL/ZNET.BIN,0x00321A,menu,4,¤'Q@,,
100876,OVL/ZNET.BIN,0x00327E,menu,4,¤'k@,,
100877,OVL/ZNET.BIN,0x003308,menu,4,ÈrB$,,
100878,OVL/ZNET.BIN,0x00331E,menu,4,¢¯;P,,
100879,OVL/ZNET.BIN,0x003330,menu,4,ýÿB0,,
100880,OVL/ZNET.BIN,0x00337E,menu,4,¤'Q@,,
100881,OVL/ZNET.BIN,0x0033C0,menu,4,ÿÿF0,,
100882,OVL/ZNET.BIN,0x0033D4,menu,4, rC$,,
100883,OVL/ZNET.BIN,0x0033E2,menu,5,B0!8@,,
100884,OVL/ZNET.BIN,0x0033F4,menu,4,ÿÿE0,,
100885,OVL/ZNET.BIN,0x003458,menu,5,ÿÿP0L,,
100886,OVL/ZNET.BIN,0x00348F,menu,6,<àÿ½'v,,
100887,OVL/ZNET.BIN,0x00349C,menu,4,"Ør""¬",,
100888,OVL/ZNET.BIN,0x0034A6,menu,6,¿¯ØrB$,,
100889,OVL/ZNET.BIN,0x0034D6,menu,7,½'°ÿ½'H,,
100890,OVL/ZNET.BIN,0x003562,menu,4,b$CÈ,,
100891,OVL/ZNET.BIN,0x0035DA,menu,9, ¯ärE$!0 ,,
100892,OVL/ZNET.BIN,0x00364A,menu,4,¤'Q@,,
100893,OVL/ZNET.BIN,0x003666,menu,4,¤'k@,,
100894,OVL/ZNET.BIN,0x00367F,menu,6,<ìrc$@,,
100895,OVL/ZNET.BIN,0x0036E6,menu,7,µ& rB$!,,
100896,OVL/ZNET.BIN,0x003705,menu,4,sB$!,,
100897,OVL/ZNET.BIN,0x003778,menu,4,xkB$,,
100898,OVL/ZNET.BIN,0x003869,menu,6,sE$!  ,,
100899,OVL/ZNET.BIN,0x003894,menu,9,ÿÿe0ÿÿF0³,,
100900,OVL/ZNET.BIN,0x00396F,menu,6,¤xÿ½'L,,
100901,OVL/ZNET.BIN,0x0039B4,menu,4,ÿÿF0,,
100902,OVL/ZNET.BIN,0x0039BB,menu,5,<Ø~C$,,
100903,OVL/ZNET.BIN,0x003A2A,menu,4,"""¢C£",,
100904,OVL/ZNET.BIN,0x003A9C,menu,6,ÌlE$Àµ,,
100905,OVL/ZNET.BIN,0x003ABA,menu,4,"""¢¼L",,
100906,OVL/ZNET.BIN,0x003B5E,menu,5,A*ôÿ ,,
100907,OVL/ZNET.BIN,0x003BC3,menu,6,<äsB$ ,,
100908,OVL/ZNET.BIN,0x003BE8,menu,5,ýÿC0`,,
100909,OVL/ZNET.BIN,0x003BFB,menu,6,<¸lC$`,,
100910,OVL/ZNET.BIN,0x003C0F,menu,6,<xqC$U,,
100911,OVL/ZNET.BIN,0x003C27,menu,8,<ØqB$! E,,
100912,OVL/ZNET.BIN,0x003C4E,menu,7,¢¯8sB$X,,
100913,OVL/ZNET.BIN,0x003CC3,menu,5,<À~d$,,
100914,OVL/ZNET.BIN,0x003D00,menu,5,ØlB$A,,
100915,OVL/ZNET.BIN,0x003D24,menu,5,ØlB$8,,
100916,OVL/ZNET.BIN,0x003D48,menu,4,ØlB$,,
100917,OVL/ZNET.BIN,0x003D64,menu,5,ØlB$d,,
100918,OVL/ZNET.BIN,0x003D80,menu,4,ôlB$,,
100919,OVL/ZNET.BIN,0x003D95,menu,4,mB$h,,
100920,OVL/ZNET.BIN,0x003DC8,menu,5,ØlB$l,,
100921,OVL/ZNET.BIN,0x003DF4,menu,5,0mB$p,,
100922,OVL/ZNET.BIN,0x003E17,menu,6,<TsB$!,,
100923,OVL/ZNET.BIN,0x003E9F,menu,5,<ðsD$,,
100924,OVL/ZNET.BIN,0x003EB3,menu,6,"<äøc$,",,
100925,OVL/ZNET.BIN,0x003EBA,menu,5,C¬! @,,
100926,OVL/ZNET.BIN,0x003EE5,menu,4,kB$D,,
100927,OVL/ZNET.BIN,0x003EEA,menu,4,"""®IE",,
100928,OVL/ZNET.BIN,0x003F1E,menu,4,"""¢íP",,
100929,OVL/ZNET.BIN,0x003F2A,menu,5,P0! À,,
100930,OVL/ZNET.BIN,0x003FD6,menu,4,¤'Q@,,
100931,OVL/ZNET.BIN,0x003FFA,menu,4,"""¢k@",,
100932,OVL/ZNET.BIN,0x004016,menu,4,"""¢¼L",,
100933,OVL/ZNET.BIN,0x0041BA,menu,5,B0! @,,
100934,OVL/ZNET.BIN,0x0041C7,menu,6,<psB$!,,
100935,OVL/ZNET.BIN,0x0041F7,menu,6,"<ÌmS$,",,
100936,OVL/ZNET.BIN,0x00426C,menu,5,ÀmG$@,,
100937,OVL/ZNET.BIN,0x0042A6,menu,4,$&¼L,,
100938,OVL/ZNET.BIN,0x004307,menu,6,<xqB$!,,
100939,OVL/ZNET.BIN,0x00432F,menu,6,<ØqB$!,,
100940,OVL/ZNET.BIN,0x004360,menu,4,ÿÿP0,,
100941,OVL/ZNET.BIN,0x004367,menu,5,<¨~C$,,
100942,OVL/ZNET.BIN,0x004410,menu,6,ÿÿP0ûÿ,,
100943,OVL/ZNET.BIN,0x00441C,menu,4,ÿÿP0,,
100944,OVL/ZNET.BIN,0x004434,menu,4,ÿÿP0,,
100945,OVL/ZNET.BIN,0x00443C,menu,6,ÿÿP0þÿ,,
100946,OVL/ZNET.BIN,0x004443,menu,5,2ÿÿP0,,
100947,OVL/ZNET.BIN,0x0044DE,menu,4,$&¼L,,
100948,OVL/ZNET.BIN,0x00459B,menu,8,"<|x""¬!0@",,
100949,OVL/ZNET.BIN,0x0045B0,menu,5,lxB$!,,
100950,OVL/ZNET.BIN,0x0045C3,menu,5,<|xB$,,
100951,OVL/ZNET.BIN,0x0045EE,menu,7,½' ÿ½'L,,
100952,OVL/ZNET.BIN,0x0046E8,menu,4,"¬s""¬",,
100953,OVL/ZNET.BIN,0x0046EF,menu,5,<¬sB$,,
100954,OVL/ZNET.BIN,0x004728,menu,4,ÔùD$,,
100955,OVL/ZNET.BIN,0x004840,menu,5,ÿÿB$H,,
100956,OVL/ZNET.BIN,0x0048AE,menu,4,"""¢YE",,
100957,OVL/ZNET.BIN,0x004A1F,menu,5,<ÀxP$,,
100958,OVL/ZNET.BIN,0x004A3C,menu,4,ðxP$,,
100959,OVL/ZNET.BIN,0x004A93,menu,5,<PyB$,,
100960,OVL/ZNET.BIN,0x004BDB,menu,5,<`yB$,,
100961,OVL/ZNET.BIN,0x004C00,menu,6,8yE$ÔP,,
100962,OVL/ZNET.BIN,0x004C2B,menu,8,<PiR$! `,,
100963,OVL/ZNET.BIN,0x004CC3,menu,5,<pyB$,,
100964,OVL/ZNET.BIN,0x004CE8,menu,6,ÔvE$ÔP,,
100965,OVL/ZNET.BIN,0x004DD7,menu,5,<|yB$,,
100966,OVL/ZNET.BIN,0x004DFC,menu,6,ÔsE$ÔP,,
100967,OVL/ZNET.BIN,0x004E23,menu,5,< kc$,,
100968,OVL/ZNET.BIN,0x004E4F,menu,5,<Dkc$,,
100969,OVL/ZNET.BIN,0x004EF0,menu,6,htE$ÔP,,
100970,OVL/ZNET.BIN,0x004F1A,menu,4,"""¢¼L",,
100971,OVL/ZNET.BIN,0x004F42,menu,4,"""¢\B",,
100972,OVL/ZNET.BIN,0x004F8F,menu,5,<ð~C$,,
100973,OVL/ZNET.BIN,0x00506C,menu,5,ètB$!,,
100974,OVL/ZNET.BIN,0x005077,menu,5,<ètB$,,
100975,OVL/ZNET.BIN,0x0050E9,menu,4,vB$!,,
100976,OVL/ZNET.BIN,0x005117,menu,6,< uB$!,,
100977,OVL/ZNET.BIN,0x005123,menu,5,< uB$,,
100978,OVL/ZNET.BIN,0x0051A3,menu,5,<¤yB$,,
100979,OVL/ZNET.BIN,0x0051C4,menu,6,DvE$ÔP,,
100980,OVL/ZNET.BIN,0x005203,menu,5,<°yB$,,
100981,OVL/ZNET.BIN,0x005225,menu,5,vE$ÔP,,
100982,OVL/ZNET.BIN,0x005263,menu,5,<¸yB$,,
100983,OVL/ZNET.BIN,0x005285,menu,5,vE$ÔP,,
100984,OVL/ZNET.BIN,0x0052C2,menu,4,"""¢¼L",,
100985,OVL/ZNET.BIN,0x005543,menu,6,<ÈyB$ ,,
100986,OVL/ZNET.BIN,0x00555B,menu,5,<ønE$,,
100987,OVL/ZNET.BIN,0x00556D,menu,5,oF$±P,,
100988,OVL/ZNET.BIN,0x00558D,menu,5,oF$±P,,
100989,OVL/ZNET.BIN,0x0055AD,menu,5,oF$±P,,
100990,OVL/ZNET.BIN,0x0055BB,menu,5,< oE$,,
100991,OVL/ZNET.BIN,0x0055CD,menu,5,oF$±P,,
100992,OVL/ZNET.BIN,0x00567B,menu,6,<ÔyB$ ,,
100993,OVL/ZNET.BIN,0x005693,menu,5,<HnE$,,
100994,OVL/ZNET.BIN,0x0056A4,menu,6,hnF$±P,,
100995,OVL/ZNET.BIN,0x0056B7,menu,5,<PnE$,,
100996,OVL/ZNET.BIN,0x0056C8,menu,6,hnF$±P,,
100997,OVL/ZNET.BIN,0x0056DB,menu,5,<\nE$,,
100998,OVL/ZNET.BIN,0x0056EC,menu,6,hnF$±P,,
100999,OVL/ZNET.BIN,0x005712,menu,4,"""¢¼L",,
101000,OVL/ZNET.BIN,0x0057A7,menu,6,<ìvB$!,,
101001,OVL/ZNET.BIN,0x0057DF,menu,6,<ÜyB$ ,,
101002,OVL/ZNET.BIN,0x005800,menu,5, wB$!,,
101003,OVL/ZNET.BIN,0x005873,menu,6,<ÜyB$ ,,
101004,OVL/ZNET.BIN,0x0058A1,menu,5,nF$±P,,
101005,OVL/ZNET.BIN,0x0058C7,menu,6,<°wB$!,,
101006,OVL/ZNET.BIN,0x00591E,menu,4,4®¼L,,
101007,OVL/ZNET.BIN,0x005984,menu,4, xd$,,
101008,OVL/ZNET.BIN,0x0059E7,menu,6,<`xB$!,,
101009,OVL/ZNET.BIN,0x005A1A,menu,4,$&¼L,,
101010,OVL/ZNET.BIN,0x005A22,menu,4,$&¼L,,
101011,OVL/ZNET.BIN,0x005A3E,menu,4,C ¼L,,
101012,OVL/ZNET.BIN,0x005B80,menu,5,ÿÿb$ÿ,,
101013,OVL/ZNET.BIN,0x005B86,menu,5,E0!  ,,
101014,OVL/ZNET.BIN,0x005BB0,menu,9,ÿÿU0àÿb&ÿ,,
101015,OVL/ZNET.BIN,0x005BBA,menu,4,S0! ,,
101016,OVL/ZNET.BIN,0x005BCF,menu,5,$ÿÿU0,,
101017,OVL/ZNET.BIN,0x005CBA,menu,4,b0ìñ,,
101018,OVL/ZNET.BIN,0x005DAB,menu,5,<P|#¬,,
101019,OVL/ZNET.BIN,0x005DB3,menu,5,<X|1 ,,
101020,OVL/ZNET.BIN,0x005DC6,menu,9, ¯P|E$! à,,
101021,OVL/ZNET.BIN,0x005DEF,menu,6,<\|B$!,,
101022,OVL/ZNET.BIN,0x005E64,menu,4,ìÿB$,,
101023,OVL/ZNET.BIN,0x005E78,menu,5,d|B$!,,
101024,OVL/ZNET.BIN,0x005E97,menu,5,<p|B$,,
101025,OVL/ZNET.BIN,0x005EEA,menu,5,A*âÿ ,,
101026,OVL/ZNET.BIN,0x005F2A,menu,7,c$üÿB$#,,
101027,OVL/ZNET.BIN,0x005FDB,menu,5,<8|c$,,
101028,OVL/ZNET.BIN,0x006095,menu,4,@B0+,,
101029,OVL/ZNET.BIN,0x0060E7,menu,5,"<,|B$",,
101030,OVL/ZNET.BIN,0x006187,menu,5,<D|c$,,
101031,OVL/ZNET.BIN,0x006204,menu,4,ÿÿc$,,
101032,OVL/ZNET.BIN,0x006500,menu,4,¼4D$,,
101033,OVL/ZNET.BIN,0x0065ED,menu,4,"z""¬%",,
101034,OVL/ZNET.BIN,0x0065FB,menu,5,"<¤z""¬",,
101035,OVL/ZNET.BIN,0x006673,menu,6,"<Èz""¬%",,
101036,OVL/ZNET.BIN,0x006683,menu,5,"<Ðz""¬",,
101037,OVL/ZNET.BIN,0x00668B,menu,5,<ÈzB$,,
101038,OVL/ZNET.BIN,0x00681C,menu,5,°ÿ½'L,,
101039,OVL/ZNET.BIN,0x00686A,menu,4,W$§¤,,
101040,OVL/ZNET.BIN,0x0068B0,menu,4,ÿÿS0,,
101041,OVL/ZNET.BIN,0x0068C0,menu,4,ÿÿR0,,
101042,OVL/ZNET.BIN,0x00692E,menu,6,U0ÿÿb&,,
101043,OVL/ZNET.BIN,0x006938,menu,4,ÿÿS0,,
101044,OVL/ZNET.BIN,0x0069A6,menu,6,T0ÿÿB&,,
101045,OVL/ZNET.BIN,0x0069B0,menu,4,ÿÿR0,,
101046,OVL/ZNET.BIN,0x0069FA,menu,4,G0! ,,
101047,OVL/ZNET.BIN,0x006C1C,menu,4,ð*D$,,
101048,OVL/ZNET.BIN,0x006CD6,menu,4,e¬ÿÿ,,
101049,OVL/ZNET.BIN,0x006CFE,menu,4,e¬ÿÿ,,
101050,OVL/ZNET.BIN,0x006F1E,menu,6,¿¯ÿÿB0,,
101051,OVL/ZNET.BIN,0x006F83,menu,5,$ÿÿB$,,
101052,OVL/ZNET.BIN,0x0070EA,menu,7,½'Ðÿ½'D,,
101053,OVL/ZNET.BIN,0x0070FA,menu,5,¿¯!PÀ,,
101054,OVL/ZNET.BIN,0x007102,menu,5,§¯!X ,,
101055,OVL/ZNET.BIN,0x00710C,menu,5,ÜzB$!,,
101056,OVL/ZNET.BIN,0x00711C,menu,4,ÿÿB0,,
101057,OVL/ZNET.BIN,0x00713C,menu,5,ÔzB$ ,,
101058,OVL/ZNET.BIN,0x007166,menu,7,½'¨ÿ½'T,,
101059,OVL/ZNET.BIN,0x00727A,menu,4, ®F¥,,
101060,OVL/ZNET.BIN,0x007280,menu,4,X0D$,,
101061,OVL/ZNET.BIN,0x007414,menu,4,ÿÿB$,,
101062,OVL/ZNET.BIN,0x00754F,menu,6,<àz%¬|,,
101063,OVL/ZNET.BIN,0x007584,menu,6,àzE$}µ,,
101064,OVL/ZNET.BIN,0x007636,menu,4,Ó$ºL,,
101065,OVL/ZNET.BIN,0x0077C8,menu,5,ÿÿf0@,,
101066,OVL/ZNET.BIN,0x0077F4,menu,5,ÿÿf0À,,
101067,OVL/ZNET.BIN,0x0077FC,menu,4,ÿÿc0,,
101068,OVL/ZNET.BIN,0x00780C,menu,4,ÿÿc0,,
101069,OVL/ZNET.BIN,0x00781A,menu,6,c$ÿÿc0,,
101070,OVL/ZNET.BIN,0x007822,menu,6,c$ÿÿc0,,
101071,OVL/ZNET.BIN,0x007834,menu,7,ÿÿc0!(à,,
101072,OVL/ZNET.BIN,0x00784B,menu,6,"<øEc$,",,
101073,OVL/ZNET.BIN,0x007852,menu,5,C¬! @,,
101074,OVL/ZNET.BIN,0x0079C8,menu,4,ÿÿB0,,
101075,OVL/ZNET.BIN,0x0079E2,menu,5,B$!(À,,
101076,OVL/ZNET.BIN,0x0079E8,menu,7,ÿÿB0!0à,,
